pais,codigo_iso,region,cultivo,anio,superficie_hectareas,rendimiento_ton_ha,produccion_ton,fertilizantes_kg_ha,agua_riego_m3_ha,tendencia_5_anios,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,precio_hist_medio_usd,precio_hist_max_usd,precio_hist_volatilidad,flag_sin_clima,flag_sin_precio_historico
Argentina,ARG,América del Sur,Trigo,2019,158063,6.05,956805,107,2124,0.0281233049610894,13.4,25.77,3.13,762.0,75.33,68.33,3.67,15.68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.21,334.05,15.92,0,0
Argentina,ARG,América del Sur,Soja,2020,7226711,2.54,18337419,209,3496,-0.0261455058111094,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.72,627.89,61.57,0,0
Argentina,ARG,América del Sur,Maíz,2020,2094642,6.53,13683934,246,7043,-0.0332210856632197,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.47,225.88,18.42,0,0
Argentina,ARG,América del Sur,Cebada,2020,1744383,5.01,8738359,129,2771,0.0078684732509243,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
Argentina,ARG,América del Sur,Té,2020,256100,1.7,435322,226,4978,-0.0398098694554023,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
Argentina,ARG,América del Sur,Algodón,2020,3457606,2.72,9410237,250,1672,-0.0152796234691551,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
Argentina,ARG,América del Sur,Girasol,2020,3163106,1.48,4684483,157,9031,-0.0394461129356001,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
Argentina,ARG,América del Sur,Café,2020,440698,2.01,886916,95,9548,0.0465473731238077,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1
Argentina,ARG,América del Sur,Trigo,2020,4248426,7.19,30567194,201,5397,-0.0177695417018881,16.07,25.8,7.73,540.67,74.33,50.67,6.0,9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.21,334.05,15.92,0,0
Brasil,BRA,América del Sur,Arroz,2011,1347714,4.38,5904963,137,5581,0.0380319979758225,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2011,2403160,3.3,7927168,111,7658,-0.0011422153151212,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2011,1479338,4.45,6581725,54,2524,-0.0205764418679502,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2011,128089,1.65,211558,185,6632,-0.0074496187294785,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2011,177446,1.11,197465,109,2976,0.0221284331326069,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2011,2243064,3.76,8438524,239,8933,-0.022350037303131,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2011,8895477,125.62,1117450621,125,4727,-0.0139118930850613,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2011,4468704,1.24,5553473,124,3068,0.0137869655105927,17.97,31.43,5.43,615.0,67.67,70.67,7.33,9.75,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2012,455952,6.75,3078435,162,6582,-0.0315636329609918,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2012,7669673,3.11,23820326,175,2213,0.0077021156470818,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2012,332518,2.92,969566,113,2940,0.0058073034617628,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2012,119017,2.73,324561,126,8025,-0.0194619755680639,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2012,327747,2.19,718560,210,4457,-0.0235353874709992,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2012,979089,1.07,1051956,165,8699,-0.0208740710968972,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2012,4673461,105.94,495101188,286,5334,0.0287828026646731,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2012,1707210,2.5,4264818,282,5352,0.0326631159650059,15.43,25.07,6.33,864.33,62.33,25.0,4.67,16.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2013,671704,7.26,4879482,285,5728,-0.0060846551326262,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2013,2627794,4.59,12063146,176,8172,-0.0419558148100699,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2013,862695,4.53,3908034,108,1339,0.0499572416877451,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2013,147671,2.15,317080,182,8245,0.0416072787926767,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2013,297899,1.76,524747,170,6700,-0.0091651906569984,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2013,438489,3.52,1544979,123,7561,0.0313566034737972,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2013,7814033,52.04,406647504,247,7622,0.0364910584051879,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2013,20934,2.79,58380,98,9494,-0.0138220640848324,17.47,25.5,6.23,775.0,53.33,99.0,4.33,13.11,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2014,2825946,4.07,11488616,83,5719,-0.0061883904927621,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2014,1133776,2.93,3324660,231,3594,-0.0189249861606664,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2014,796024,3.8,3026303,168,2924,0.0147709688783758,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2014,146103,2.02,295000,300,8736,-0.0256269093924861,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2014,208293,0.98,204949,84,2143,-0.0223752597177959,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2014,1885571,2.09,3949811,50,5634,0.0226050982613532,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2014,10620028,106.85,1134706673,187,8935,-0.0154876058306992,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2014,4709021,2.94,13835122,228,4912,0.0071797641984901,22.53,33.8,11.0,784.33,51.33,49.67,6.67,9.78,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2015,1661999,4.81,8001722,257,7246,-0.0113921247509017,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2015,7404309,3.73,27627853,82,9229,0.0465353590176853,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2015,211840,5.47,1158588,166,1251,0.0222443827570642,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2015,81632,1.19,97056,209,7512,0.0149836652579272,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2015,500792,2.13,1066105,210,8994,0.0372383017398536,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2015,266349,1.71,456333,108,2480,-0.0066028528076874,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2015,1572151,104.64,164509104,61,6314,0.0296143465162211,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2015,3071195,2.06,6338414,224,3950,-0.0330016350931902,19.27,31.7,10.4,1005.33,68.67,53.33,3.0,15.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2016,1465122,5.9,8647363,86,4804,-0.0038850086645002,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2016,2097553,4.4,9227256,123,9955,-0.0342024377928213,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2016,738885,6.24,4608834,226,5097,-0.0043164187332213,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2016,196325,2.2,431842,141,5847,0.0492692043626897,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2016,422646,1.69,712279,225,1803,0.041061695371871,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2016,1335715,3.24,4323554,106,4115,0.0120891163130304,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2016,2503622,118.44,296529437,129,8222,-0.0466635468754367,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2016,1100687,1.66,1823932,94,4289,-0.0367840202253216,16.37,26.87,7.53,660.33,58.0,42.0,5.33,11.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2017,1621472,7.16,11615734,115,8894,0.0467384076166812,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2017,7085824,3.06,21694268,86,4696,0.0360140596898821,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2017,938327,6.34,5945832,252,7464,-0.0486081344899098,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2017,250595,1.77,444531,147,7086,-0.0391653897800769,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2017,13318,1.94,25860,206,4626,0.0147652380639441,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2017,2118922,3.34,7074498,85,1742,0.0446261532881946,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2017,8001831,60.54,484412010,149,8432,-0.0128988484513117,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2017,5490058,2.3,12621748,156,2622,0.0333693083296321,21.3,34.03,11.07,621.0,55.33,31.0,5.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2018,1289325,3.82,4925107,293,4868,0.0355450193305954,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
Brasil,BRA,América del Sur,Soja,2018,5139802,3.92,20135347,65,7523,-0.0224118559138413,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,537.33,619.08,44.48,0,0
Brasil,BRA,América del Sur,Cebada,2018,2496445,5.63,14058098,214,1349,-0.0449421489337127,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Té,2018,64771,2.5,161609,191,4394,0.0086383083581561,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Café,2018,145039,1.11,161490,50,5542,0.0358406126380176,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Algodón,2018,496481,2.59,1286021,271,1422,-0.0368196770438102,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Caña de azúcar,2018,3935472,71.46,281213415,82,7897,0.0026085526597867,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Girasol,2018,4593482,2.33,10693279,165,9254,-0.0278450243581715,17.53,27.0,8.7,639.0,62.0,68.33,4.67,10.3,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0,1
Brasil,BRA,América del Sur,Arroz,2019,3053967,6.23,19034059,65,8847,0.0347298543167242,16.47,27.53,3.07,932.0,52.67,96.33,4.33,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,379.76,419.02,27.04,0,0
