pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima
Alemania,DEU,2018,bovino,59271533,1221975,9367160119.0,29503262,0.498,0.0206,0,0,0,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2018,porcino,10771906,692058,,4364129,0.405,0.0642,0,0,1,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2018,avicola,585956500,2388374,,21395078,0.037,0.0041,0,0,1,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2018,ovino,1849422,283172,116886442.0,1756111,0.95,0.1531,0,0,1,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2018,caprino,2980709,282468,489515938.0,7620576,2.557,0.0948,1,0,0,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2019,bovino,3298661,1673359,1529520581.0,53065397,16.087,0.5073,1,0,0,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2019,porcino,5884961,3284005,,11990648,2.038,0.558,0,0,1,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2019,avicola,232223711,692347,,19223082,0.083,0.003,0,0,1,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2019,ovino,10589792,135231,118550151.0,3094126,0.292,0.0128,0,0,1,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2019,caprino,15668173,377929,373668181.0,2930376,0.187,0.0241,0,0,0,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2020,bovino,3984139,1299827,1327371439.0,15823266,3.972,0.3263,1,0,0,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2020,porcino,15057312,2170709,,12024898,0.799,0.1442,0,0,1,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2020,avicola,102930866,1071131,,9491682,0.092,0.0104,0,0,1,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2020,ovino,21648144,322967,124355515.0,4361865,0.201,0.0149,0,0,1,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Alemania,DEU,2020,caprino,20074723,336876,237995409.0,7655349,0.381,0.0168,0,0,0,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0
Australia,AUS,2011,bovino,38875621,1218543,3478010982.0,30754875,0.791,0.0313,0,0,0,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2011,porcino,12929793,391468,,9902784,0.766,0.0303,0,0,1,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2011,avicola,830201717,1169419,,10864451,0.013,0.0014,0,0,1,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2011,ovino,16837117,126284,27735069.0,9197736,0.546,0.0075,0,0,1,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2011,caprino,7622368,438804,156787852.0,4349133,0.571,0.0576,0,0,0,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2012,bovino,26043395,645425,1288966643.0,38374579,1.473,0.0248,0,0,0,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2012,porcino,17939567,2673658,,8922437,0.497,0.149,0,0,1,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2012,avicola,704171920,231595,,20448587,0.029,0.0003,0,0,1,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2012,ovino,3966817,326723,266042641.0,4748505,1.197,0.0824,0,0,1,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2012,caprino,1119485,180065,223559699.0,4423615,3.951,0.1608,1,0,0,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2013,bovino,5684516,1389210,10795141700.0,26360107,4.637,0.2444,1,0,0,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2013,porcino,2477307,1040338,,8393909,3.388,0.4199,1,0,1,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2013,avicola,661157605,2176658,,23405444,0.035,0.0033,0,0,1,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2013,ovino,1319472,198816,40548831.0,7558334,5.728,0.1507,1,0,1,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2013,caprino,3154478,538654,339072529.0,9314143,2.953,0.1708,1,0,0,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2014,bovino,20371516,425594,476424795.0,36508894,1.792,0.0209,0,0,0,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2014,porcino,12313548,1919392,,8554951,0.695,0.1559,0,0,1,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2014,avicola,847759038,1798570,,8020234,0.009,0.0021,0,0,1,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2014,ovino,2043665,20159,444999191.0,3633421,1.778,0.0099,0,0,1,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2014,caprino,13761901,390381,395205275.0,434583,0.032,0.0284,0,0,0,18.9,29.0,12.33,621.33,75.67,34.0,6.0,9.88,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2015,bovino,4251998,3116345,7168007871.0,45052217,10.596,0.7329,1,0,0,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2015,porcino,13960332,2265123,,2647936,0.19,0.1623,0,0,1,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2015,avicola,162026322,2514203,,27481019,0.17,0.0155,0,0,1,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2015,ovino,13056105,199650,109577871.0,6172426,0.473,0.0153,0,0,1,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2015,caprino,2214059,144233,138361792.0,1825116,0.824,0.0651,0,0,0,20.9,30.8,8.33,1160.0,76.33,78.33,2.33,15.23,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2016,bovino,20685608,4476672,3108478467.0,2546927,0.123,0.2164,0,0,0,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2016,porcino,8064669,307291,,1620311,0.201,0.0381,0,0,1,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2016,avicola,425919197,432088,,9461056,0.022,0.001,0,0,1,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2016,ovino,15778136,429626,471048696.0,5621073,0.356,0.0272,0,0,1,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2016,caprino,5136497,376593,249194082.0,9486829,1.847,0.0733,0,0,0,16.5,23.63,6.5,743.33,61.67,53.0,5.67,12.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2017,bovino,43329090,667562,4446084900.0,36041186,0.832,0.0154,0,0,0,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2017,porcino,15337384,1258640,,9761565,0.636,0.0821,0,0,1,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2017,avicola,396342807,1742152,,19568803,0.049,0.0044,0,0,1,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2017,ovino,8379014,285817,487264849.0,4663537,0.557,0.0341,0,0,1,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2017,caprino,18767821,277081,57742261.0,1036343,0.055,0.0148,0,0,0,17.13,25.77,5.23,1078.67,60.0,95.33,2.67,20.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2018,bovino,40271907,5819508,1695222507.0,20664599,0.513,0.1445,0,0,0,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2018,porcino,23123018,1371995,,7221766,0.312,0.0593,0,0,1,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2018,avicola,289619891,455392,,17194491,0.059,0.0016,0,0,1,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2018,ovino,5887324,29114,154393891.0,9156928,1.555,0.0049,0,0,1,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2018,caprino,20672731,87819,15481508.0,11462853,0.554,0.0042,0,0,0,20.33,27.83,8.27,586.67,58.67,41.67,5.33,7.92,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2019,bovino,26750881,3328945,9535616831.0,29575509,1.106,0.1244,0,0,0,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2019,porcino,4739540,498072,,7364693,1.554,0.1051,0,0,1,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2019,avicola,590190361,1626459,,2331420,0.004,0.0028,0,0,1,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2019,ovino,12318677,226076,22679914.0,3675137,0.298,0.0184,0,0,1,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2019,caprino,5378567,302617,199548914.0,7788701,1.448,0.0563,0,0,0,18.27,28.33,9.67,1041.0,47.67,61.67,1.0,16.09,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2020,bovino,30803432,448343,11662863197.0,26701879,0.867,0.0146,0,0,0,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2020,porcino,10518736,290792,,8424856,0.801,0.0276,0,0,1,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2020,avicola,940816632,1422173,,21601921,0.023,0.0015,0,0,1,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2020,ovino,2112175,460017,62983272.0,10077377,4.771,0.2178,1,0,1,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
Australia,AUS,2020,caprino,10673286,501074,316106116.0,8671797,0.812,0.0469,0,0,0,16.67,27.53,8.03,1281.33,65.0,66.0,1.33,21.33,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0
México,MEX,2011,bovino,49892382,4878514,1132339057.0,26926028,0.54,0.0978,0,0,0,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2011,porcino,8490586,652884,,754470,0.089,0.0769,0,0,1,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2011,avicola,770570208,709158,,4063323,0.005,0.0009,0,0,1,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2011,ovino,18402703,161317,182602586.0,9754966,0.53,0.0088,0,0,1,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2011,caprino,9574694,201399,149309665.0,4452526,0.465,0.021,0,0,0,16.5,24.9,8.1,796.0,45.0,113.0,7.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2012,bovino,44025923,161674,5086798137.0,41229999,0.936,0.0037,0,0,0,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2012,porcino,9609518,871067,,8144003,0.847,0.0906,0,0,1,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2012,avicola,457010701,114509,,16076375,0.035,0.0003,0,0,1,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2012,ovino,11972191,254332,339149986.0,9348868,0.781,0.0212,0,0,1,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2012,caprino,2191994,335860,46450575.0,5152170,2.35,0.1532,0,0,0,15.9,30.8,3.0,549.0,82.0,25.0,3.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2013,bovino,37167970,2624985,4004951416.0,29882788,0.804,0.0706,0,0,0,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2013,porcino,9444418,1149470,,8513757,0.901,0.1217,0,0,1,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2013,avicola,764628133,525615,,6688551,0.009,0.0007,0,0,1,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2013,ovino,1677364,124300,60152967.0,730171,0.435,0.0741,0,0,1,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2013,caprino,17166158,459221,237972251.0,9894362,0.576,0.0268,0,0,0,25.1,34.3,18.4,807.0,56.0,24.0,4.0,8.93,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2014,bovino,44470212,2287962,1290452236.0,54249914,1.22,0.0514,0,0,0,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2014,porcino,11543100,2211073,,11725684,1.016,0.1915,0,0,1,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2014,avicola,238571653,785894,,4396929,0.018,0.0033,0,0,1,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2014,ovino,14739026,63466,270645176.0,1380400,0.094,0.0043,0,0,1,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
México,MEX,2014,caprino,10337339,286196,187683712.0,6663478,0.645,0.0277,0,0,0,18.9,24.4,11.5,1196.0,59.0,33.0,1.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0
