pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima,precio_referencia_usd,ingreso_bruto_usd,margen_pct,beneficio_neto_usd
Francia,FRA,2019,avicola,1172196283,1667659,,19378590,0.017,0.0014,0,0,1,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,1600.0,2668254400.0,0.14,373555616.00000006
Francia,FRA,2019,ovino,11229835,368145,416966720.0,6587746,0.587,0.0328,0,0,1,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,4500.0,1656652500.0,0.14,231931350.00000003
Francia,FRA,2019,caprino,20307528,271262,427117270.0,6138098,0.302,0.0134,0,0,0,22.1,32.1,15.3,452.0,65.0,25.0,8.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,4200.0,1139300400.0,0.14,159502056.00000003
Francia,FRA,2020,bovino,53278108,3458186,7153156685.0,33681627,0.632,0.0649,0,0,0,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,4090.08,14144257394.88,0.14,1980196035.2832
Francia,FRA,2020,porcino,21918155,3126195,,1481502,0.068,0.1426,0,0,1,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,2519.86,7877573732.700001,0.17,1339187534.5590003
Francia,FRA,2020,avicola,25557470,1486284,,13160236,0.515,0.0582,0,0,1,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,1600.0,2378054400.0,0.14,332927616.00000006
Francia,FRA,2020,ovino,6728879,462322,687205675.0,7301927,1.085,0.0687,0,0,1,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,4500.0,2080449000.0,0.14,291262860.0
Francia,FRA,2020,caprino,24617921,344940,252608642.0,2818756,0.115,0.014,0,0,0,13.8,21.4,0.0,1387.0,43.0,71.0,4.0,27.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,0,4200.0,1448748000.0,0.14,202824720.00000003
Alemania,DEU,2011,bovino,39274731,2531344,7990713373.0,9528968,0.243,0.0645,0,0,0,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,10353399467.52,0.1,1035339946.7520001
Alemania,DEU,2011,porcino,723122,2109350,,14516598,20.075,1.0,1,1,1,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,5315266691.0,0.1,531526669.1
Alemania,DEU,2011,avicola,548182757,1047901,,28686563,0.052,0.0019,0,0,1,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1676641600.0,0.1,167664160.0
Alemania,DEU,2011,ovino,1891487,147139,447045971.0,1902321,1.006,0.0778,0,0,1,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,662125500.0,0.1,66212550.0
Alemania,DEU,2011,caprino,3363638,441906,158150093.0,9717928,2.889,0.1314,1,0,0,9.9,18.2,1.8,886.0,76.0,72.0,0.0,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1856005200.0,0.07,129920364.00000001
Alemania,DEU,2012,bovino,24515202,591490,9615157014.0,42452193,1.732,0.0241,0,0,0,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,2419241419.2,0.1,241924141.92
Alemania,DEU,2012,porcino,2234119,941168,,8980803,4.02,0.4213,1,0,1,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,2371611596.48,0.1,237161159.648
Alemania,DEU,2012,avicola,789110900,1128839,,5528480,0.007,0.0014,0,0,1,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1806142400.0,0.1,180614240.0
Alemania,DEU,2012,ovino,5566398,172779,358070905.0,5643342,1.014,0.031,0,0,1,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,777505500.0,0.1,77750550.0
Alemania,DEU,2012,caprino,260111,417204,254172201.0,3384674,13.012,1.0,1,1,0,14.6,21.8,6.1,404.0,83.0,116.0,10.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1752256800.0,0.1,175225680.0
Alemania,DEU,2013,bovino,994311,1322886,9037295589.0,7439917,7.482,1.0,1,1,0,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,5410709570.88,0.1,541070957.088
Alemania,DEU,2013,porcino,4450975,2336057,,1022690,0.23,0.5248,0,0,1,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,5886536592.02,0.13,765249756.9626001
Alemania,DEU,2013,avicola,544679970,1048639,,3270529,0.006,0.0019,0,0,1,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1677822400.0,0.1,167782240.0
Alemania,DEU,2013,ovino,11292124,242398,289963119.0,3559147,0.315,0.0215,0,0,1,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,1090791000.0,0.1,109079100.0
Alemania,DEU,2013,caprino,20700780,159189,496450828.0,8403465,0.406,0.0077,0,0,0,11.4,21.5,-1.7,731.0,68.0,3.0,4.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,668593800.0,0.1,66859380.0
Alemania,DEU,2014,bovino,39366571,1005535,1724338309.0,40552356,1.03,0.0255,0,0,0,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,4112718592.7999997,0.1,411271859.28
Alemania,DEU,2014,porcino,5087133,2766746,,4393680,0.864,0.5439,0,0,1,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,6971812575.56,0.13,906335634.8228
Alemania,DEU,2014,avicola,778468389,1530102,,18885354,0.024,0.002,0,0,1,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,2448163200.0,0.1,244816320.0
Alemania,DEU,2014,ovino,19443337,188835,186845629.0,2137751,0.11,0.0097,0,0,1,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,849757500.0,0.1,84975750.0
Alemania,DEU,2014,caprino,17086569,203491,369183291.0,4857626,0.284,0.0119,0,0,0,20.5,32.3,9.6,1589.0,50.0,115.0,2.0,21.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,854662200.0,0.1,85466220.0
Alemania,DEU,2015,bovino,45560512,905516,5991702620.0,28116487,0.617,0.0199,0,0,0,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,3703632881.2799997,0.1,370363288.128
Alemania,DEU,2015,porcino,11024575,2221576,,2770318,0.251,0.2015,0,0,1,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,5598060499.360001,0.13,727747864.9168001
Alemania,DEU,2015,avicola,11741221,1205461,,10210228,0.87,0.1027,0,0,1,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1928737600.0,0.1,192873760.0
Alemania,DEU,2015,ovino,18862927,34476,614568777.0,7627896,0.404,0.0018,0,0,1,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,155142000.0,0.1,15514200.0
Alemania,DEU,2015,caprino,15701849,466203,387007128.0,7765847,0.495,0.0297,0,0,0,10.5,24.8,0.0,555.0,64.0,100.0,6.0,14.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1958052600.0,0.1,195805260.0
Alemania,DEU,2016,bovino,12842872,3370837,5746504159.0,53467018,4.163,0.2625,1,0,0,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,13786992996.96,0.1,1378699299.696
Alemania,DEU,2016,porcino,20654099,423527,,3996253,0.193,0.0205,0,0,1,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,1067228746.22,0.1,106722874.62200001
Alemania,DEU,2016,avicola,425153894,1656098,,28207078,0.066,0.0039,0,0,1,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,2649756800.0,0.1,264975680.0
Alemania,DEU,2016,ovino,15419804,378785,459575722.0,2441892,0.158,0.0246,0,0,1,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,1704532500.0,0.1,170453250.0
Alemania,DEU,2016,caprino,13235900,633851,274055490.0,1612433,0.122,0.0479,0,0,0,16.9,31.5,7.0,411.0,65.0,5.0,7.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,2662174200.0,0.1,266217420.0
Alemania,DEU,2017,bovino,54326530,5038363,3472522999.0,48639417,0.895,0.0927,0,0,0,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,20607307739.04,0.1,2060730773.9040003
Alemania,DEU,2017,porcino,17285408,2826686,,9195082,0.532,0.1635,0,0,1,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,7122852983.96,0.13,925970887.9148
Alemania,DEU,2017,avicola,1033763967,1074294,,28604130,0.028,0.001,0,0,1,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1718870400.0,0.1,171887040.0
Alemania,DEU,2017,ovino,10532293,279638,297661204.0,6172229,0.586,0.0266,0,0,1,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,1258371000.0,0.1,125837100.0
Alemania,DEU,2017,caprino,1013359,439889,383174823.0,2698094,2.663,0.4341,1,0,0,16.6,22.6,6.4,1574.0,82.0,83.0,4.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1847533800.0,0.1,184753380.0
Alemania,DEU,2018,bovino,59271533,1221975,9367160119.0,29503262,0.498,0.0206,0,0,0,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,4997975508.0,0.1,499797550.8
Alemania,DEU,2018,porcino,10771906,692058,,4364129,0.405,0.0642,0,0,1,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,1743889271.88,0.1,174388927.18800002
Alemania,DEU,2018,avicola,585956500,2388374,,21395078,0.037,0.0041,0,0,1,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,3821398400.0,0.1,382139840.0
Alemania,DEU,2018,ovino,1849422,283172,116886442.0,1756111,0.95,0.1531,0,0,1,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,1274274000.0,0.13,165655620.0
Alemania,DEU,2018,caprino,2980709,282468,489515938.0,7620576,2.557,0.0948,1,0,0,15.0,26.4,7.2,944.0,48.0,57.0,4.0,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1186365600.0,0.07,83045592.00000001
Alemania,DEU,2019,bovino,3298661,1673359,1529520581.0,53065397,16.087,0.5073,1,0,0,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,6844172178.72,0.14,958184105.0208001
Alemania,DEU,2019,porcino,5884961,3284005,,11990648,2.038,0.558,0,0,1,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,8275232839.3,0.17,1406789582.6810002
Alemania,DEU,2019,avicola,232223711,692347,,19223082,0.083,0.003,0,0,1,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1107755200.0,0.14,155085728.0
Alemania,DEU,2019,ovino,10589792,135231,118550151.0,3094126,0.292,0.0128,0,0,1,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,608539500.0,0.14,85195530.00000001
Alemania,DEU,2019,caprino,15668173,377929,373668181.0,2930376,0.187,0.0241,0,0,0,21.8,27.0,15.8,626.0,75.0,61.0,6.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1587301800.0,0.14,222222252.00000003
Alemania,DEU,2020,bovino,3984139,1299827,1327371439.0,15823266,3.972,0.3263,1,0,0,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4090.08,5316396416.16,0.14,744295498.2624
Alemania,DEU,2020,porcino,15057312,2170709,,12024898,0.799,0.1442,0,0,1,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,2519.86,5469882780.740001,0.17,929880072.7258002
Alemania,DEU,2020,avicola,102930866,1071131,,9491682,0.092,0.0104,0,0,1,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,1600.0,1713809600.0,0.14,239933344.00000003
Alemania,DEU,2020,ovino,21648144,322967,124355515.0,4361865,0.201,0.0149,0,0,1,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4500.0,1453351500.0,0.14,203469210.00000003
Alemania,DEU,2020,caprino,20074723,336876,237995409.0,7655349,0.381,0.0168,0,0,0,20.6,30.9,15.2,739.0,45.0,39.0,3.0,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.0,0,4200.0,1414879200.0,0.14,198083088.00000003
Australia,AUS,2011,bovino,38875621,1218543,3478010982.0,30754875,0.791,0.0313,0,0,0,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4090.08,4983938353.44,0.1,498393835.344
Australia,AUS,2011,porcino,12929793,391468,,9902784,0.766,0.0303,0,0,1,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2519.86,986444554.48,0.1,98644455.44800001
Australia,AUS,2011,avicola,830201717,1169419,,10864451,0.013,0.0014,0,0,1,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1600.0,1871070400.0,0.1,187107040.0
Australia,AUS,2011,ovino,16837117,126284,27735069.0,9197736,0.546,0.0075,0,0,1,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4500.0,568278000.0,0.1,56827800.0
Australia,AUS,2011,caprino,7622368,438804,156787852.0,4349133,0.571,0.0576,0,0,0,19.13,29.27,8.23,1018.33,74.33,89.33,0.67,17.84,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4200.0,1842976800.0,0.1,184297680.0
Australia,AUS,2012,bovino,26043395,645425,1288966643.0,38374579,1.473,0.0248,0,0,0,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4090.08,2639839884.0,0.1,263983988.4
Australia,AUS,2012,porcino,17939567,2673658,,8922437,0.497,0.149,0,0,1,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2519.86,6737243847.88,0.13,875841700.2244
Australia,AUS,2012,avicola,704171920,231595,,20448587,0.029,0.0003,0,0,1,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1600.0,370552000.0,0.1,37055200.0
Australia,AUS,2012,ovino,3966817,326723,266042641.0,4748505,1.197,0.0824,0,0,1,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4500.0,1470253500.0,0.1,147025350.0
Australia,AUS,2012,caprino,1119485,180065,223559699.0,4423615,3.951,0.1608,1,0,0,16.43,26.73,9.53,1591.0,53.33,66.67,2.67,28.59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4200.0,756273000.0,0.1,75627300.0
Australia,AUS,2013,bovino,5684516,1389210,10795141700.0,26360107,4.637,0.2444,1,0,0,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4090.08,5681980036.8,0.1,568198003.6800001
Australia,AUS,2013,porcino,2477307,1040338,,8393909,3.388,0.4199,1,0,1,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,2519.86,2621506112.6800003,0.1,262150611.26800004
Australia,AUS,2013,avicola,661157605,2176658,,23405444,0.035,0.0033,0,0,1,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1600.0,3482652800.0,0.1,348265280.0
Australia,AUS,2013,ovino,1319472,198816,40548831.0,7558334,5.728,0.1507,1,0,1,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4500.0,894672000.0,0.1,89467200.0
Australia,AUS,2013,caprino,3154478,538654,339072529.0,9314143,2.953,0.1708,1,0,0,18.57,24.67,11.17,1230.0,51.67,66.33,3.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,4200.0,2262346800.0,0.1,226234680.0
